danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.799,0.605,7,-6.967,1,0.031,0.00932,0.000438,0.381,0.785,121.032,audio_features,5wyo63bjwL7Nx1ogk5NVkY,spotify:track:5wyo63bjwL7Nx1ogk5NVkY,https://api.spotify.com/v1/tracks/5wyo63bjwL7Nx1ogk5NVkY,https://api.spotify.com/v1/audio-analysis/5wyo63bjwL7Nx1ogk5NVkY,237524,4
0.751,0.528,7,-9.961,1,0.0667,0.000136,0.806,0.0847,0.617,120.982,audio_features,2mVuRRzU5lPnK1324fragw,spotify:track:2mVuRRzU5lPnK1324fragw,https://api.spotify.com/v1/tracks/2mVuRRzU5lPnK1324fragw,https://api.spotify.com/v1/audio-analysis/2mVuRRzU5lPnK1324fragw,237524,4
0.56,0.631,2,-6.031,1,0.0283,0.0141,0.0,0.159,0.195,142.053,audio_features,29T8bx8O5iA5iSqE0O8SYt,spotify:track:29T8bx8O5iA5iSqE0O8SYt,https://api.spotify.com/v1/tracks/29T8bx8O5iA5iSqE0O8SYt,https://api.spotify.com/v1/audio-analysis/29T8bx8O5iA5iSqE0O8SYt,295776,4
0.486,0.533,2,-8.952,1,0.0281,6.48e-05,0.453,0.159,0.13,142.071,audio_features,642oZtfmRl3WGjDZG8TzgH,spotify:track:642oZtfmRl3WGjDZG8TzgH,https://api.spotify.com/v1/tracks/642oZtfmRl3WGjDZG8TzgH,https://api.spotify.com/v1/audio-analysis/642oZtfmRl3WGjDZG8TzgH,295775,4
0.667,0.686,9,-6.516,0,0.0364,0.00134,0.0,0.0549,0.333,140.047,audio_features,6vo7bXXwGuGQKEXxicnkmQ,spotify:track:6vo7bXXwGuGQKEXxicnkmQ,https://api.spotify.com/v1/tracks/6vo7bXXwGuGQKEXxicnkmQ,https://api.spotify.com/v1/audio-analysis/6vo7bXXwGuGQKEXxicnkmQ,267430,4
0.586,0.63,4,-8.963,0,0.0329,1.13e-05,0.906,0.0543,0.353,140.034,audio_features,2fcqDLnYdAlv2uDd4otKek,spotify:track:2fcqDLnYdAlv2uDd4otKek,https://api.spotify.com/v1/tracks/2fcqDLnYdAlv2uDd4otKek,https://api.spotify.com/v1/audio-analysis/2fcqDLnYdAlv2uDd4otKek,267430,4
0.618,0.59,0,-6.431,1,0.0283,0.285,0.0,0.0944,0.246,159.944,audio_features,4RavC0aunRLDJYY6WJxVLm,spotify:track:4RavC0aunRLDJYY6WJxVLm,https://api.spotify.com/v1/tracks/4RavC0aunRLDJYY6WJxVLm,https://api.spotify.com/v1/audio-analysis/4RavC0aunRLDJYY6WJxVLm,240004,4
0.53,0.549,0,-10.498,1,0.0363,0.227,0.888,0.0971,0.134,159.997,audio_features,18BLGNo7OTB3iu6kAVVebV,spotify:track:18BLGNo7OTB3iu6kAVVebV,https://api.spotify.com/v1/tracks/18BLGNo7OTB3iu6kAVVebV,https://api.spotify.com/v1/audio-analysis/18BLGNo7OTB3iu6kAVVebV,240004,4
0.405,0.281,4,-8.41,0,0.0273,0.885,9.22e-05,0.0937,0.261,143.605,audio_features,0IejQNvvapYcbinNP0q23z,spotify:track:0IejQNvvapYcbinNP0q23z,https://api.spotify.com/v1/tracks/0IejQNvvapYcbinNP0q23z,https://api.spotify.com/v1/audio-analysis/0IejQNvvapYcbinNP0q23z,239394,4
0.523,0.258,4,-14.253,0,0.0305,0.906,0.212,0.0935,0.223,144.936,audio_features,290WemCAWBK1BUPdoV7OpS,spotify:track:290WemCAWBK1BUPdoV7OpS,https://api.spotify.com/v1/tracks/290WemCAWBK1BUPdoV7OpS,https://api.spotify.com/v1/audio-analysis/290WemCAWBK1BUPdoV7OpS,239394,4
0.736,0.639,7,-5.808,1,0.136,0.0457,1.31e-05,0.107,0.435,86.091,audio_features,3lwHNmlEYspmkxyD3nPWEC,spotify:track:3lwHNmlEYspmkxyD3nPWEC,https://api.spotify.com/v1/tracks/3lwHNmlEYspmkxyD3nPWEC,https://api.spotify.com/v1/audio-analysis/3lwHNmlEYspmkxyD3nPWEC,193956,4
0.667,0.465,7,-10.083,1,0.0398,0.000436,0.852,0.0732,0.17,86.008,audio_features,2RL7Ebg66L0iEvQT1NDxQw,spotify:track:2RL7Ebg66L0iEvQT1NDxQw,https://api.spotify.com/v1/tracks/2RL7Ebg66L0iEvQT1NDxQw,https://api.spotify.com/v1/audio-analysis/2RL7Ebg66L0iEvQT1NDxQw,193957,4
0.688,0.814,1,-4.883,0,0.0381,0.00555,5.19e-05,0.0972,0.581,124.987,audio_features,4pD8mOUSMyXZKvwyF5u23H,spotify:track:4pD8mOUSMyXZKvwyF5u23H,https://api.spotify.com/v1/tracks/4pD8mOUSMyXZKvwyF5u23H,https://api.spotify.com/v1/audio-analysis/4pD8mOUSMyXZKvwyF5u23H,219842,4
0.731,0.77,1,-7.073,0,0.0305,0.000405,0.779,0.1,0.553,125.008,audio_features,53Z2osuoWH008w9DMWqhlH,spotify:track:53Z2osuoWH008w9DMWqhlH,https://api.spotify.com/v1/tracks/53Z2osuoWH008w9DMWqhlH,https://api.spotify.com/v1/audio-analysis/53Z2osuoWH008w9DMWqhlH,219842,4
0.636,0.661,6,-4.519,1,0.0759,0.0813,0.0,0.036,0.815,154.015,audio_features,1KIRVAKkKFQAyS4iXmFHR2,spotify:track:1KIRVAKkKFQAyS4iXmFHR2,https://api.spotify.com/v1/tracks/1KIRVAKkKFQAyS4iXmFHR2,https://api.spotify.com/v1/audio-analysis/1KIRVAKkKFQAyS4iXmFHR2,218961,4
0.806,0.347,3,-7.272,0,0.0796,0.00197,0.865,0.0326,0.479,153.989,audio_features,5ynkHk6Anxp7kBwVMRU5Gc,spotify:track:5ynkHk6Anxp7kBwVMRU5Gc,https://api.spotify.com/v1/tracks/5ynkHk6Anxp7kBwVMRU5Gc,https://api.spotify.com/v1/audio-analysis/5ynkHk6Anxp7kBwVMRU5Gc,218966,4
0.727,0.678,0,-5.887,1,0.0312,0.00472,1.13e-06,0.11,0.509,103.975,audio_features,25f3HW1UoLNn62YwYVCKQH,spotify:track:25f3HW1UoLNn62YwYVCKQH,https://api.spotify.com/v1/tracks/25f3HW1UoLNn62YwYVCKQH,https://api.spotify.com/v1/audio-analysis/25f3HW1UoLNn62YwYVCKQH,229619,4
0.739,0.628,7,-7.24,1,0.0324,0.00693,0.184,0.0963,0.375,103.999,audio_features,50Epkr2NFtkg8sgjrigGWS,spotify:track:50Epkr2NFtkg8sgjrigGWS,https://api.spotify.com/v1/tracks/50Epkr2NFtkg8sgjrigGWS,https://api.spotify.com/v1/audio-analysis/50Epkr2NFtkg8sgjrigGWS,229619,4
0.616,0.562,6,-6.332,1,0.0395,0.308,0.0,0.165,0.232,160.006,audio_features,6vfv2dtQg48hNW48I5eoSf,spotify:track:6vfv2dtQg48hNW48I5eoSf,https://api.spotify.com/v1/tracks/6vfv2dtQg48hNW48I5eoSf,https://api.spotify.com/v1/audio-analysis/6vfv2dtQg48hNW48I5eoSf,244505,4
0.554,0.447,6,-11.561,1,0.0472,0.0746,0.895,0.155,0.159,160.016,audio_features,1uTj5VGVEMcFT2IQklRU6z,spotify:track:1uTj5VGVEMcFT2IQklRU6z,https://api.spotify.com/v1/tracks/1uTj5VGVEMcFT2IQklRU6z,https://api.spotify.com/v1/audio-analysis/1uTj5VGVEMcFT2IQklRU6z,244505,4
0.732,0.814,7,-5.492,1,0.176,0.0405,0.000118,0.0469,0.836,159.978,audio_features,4jy3thwVOdizYyc1wTvonD,spotify:track:4jy3thwVOdizYyc1wTvonD,https://api.spotify.com/v1/tracks/4jy3thwVOdizYyc1wTvonD,https://api.spotify.com/v1/audio-analysis/4jy3thwVOdizYyc1wTvonD,222003,4
0.742,0.714,7,-7.39,1,0.0771,0.00018,0.698,0.0419,0.589,80.009,audio_features,2mAGlwNAPPZGZbIYdUoxrV,spotify:track:2mAGlwNAPPZGZbIYdUoxrV,https://api.spotify.com/v1/tracks/2mAGlwNAPPZGZbIYdUoxrV,https://api.spotify.com/v1/audio-analysis/2mAGlwNAPPZGZbIYdUoxrV,222001,4
0.694,0.686,5,-4.36,1,0.062,0.0506,0.0001,0.267,0.479,191.972,audio_features,1v3E0YBj8UVczaF4rc1zDh,spotify:track:1v3E0YBj8UVczaF4rc1zDh,https://api.spotify.com/v1/tracks/1v3E0YBj8UVczaF4rc1zDh,https://api.spotify.com/v1/audio-analysis/1v3E0YBj8UVczaF4rc1zDh,233755,4
0.633,0.645,5,-6.232,1,0.077,0.00491,0.62,0.295,0.374,192.075,audio_features,3aGIHCg0jcbR2flaVT83GX,spotify:track:3aGIHCg0jcbR2flaVT83GX,https://api.spotify.com/v1/tracks/3aGIHCg0jcbR2flaVT83GX,https://api.spotify.com/v1/audio-analysis/3aGIHCg0jcbR2flaVT83GX,233750,4
0.612,0.661,11,-8.698,1,0.0388,0.0651,0.317,0.135,0.659,172.995,audio_features,0SpjZTL5rG4OgSHP0KR3f9,spotify:track:0SpjZTL5rG4OgSHP0KR3f9,https://api.spotify.com/v1/tracks/0SpjZTL5rG4OgSHP0KR3f9,https://api.spotify.com/v1/audio-analysis/0SpjZTL5rG4OgSHP0KR3f9,50665,4
0.591,0.632,7,-8.285,1,0.0275,0.0155,5.17e-06,0.105,0.294,137.064,audio_features,0V1IPOW8F1TyJjgF5KgPp4,spotify:track:0V1IPOW8F1TyJjgF5KgPp4,https://api.spotify.com/v1/tracks/0V1IPOW8F1TyJjgF5KgPp4,https://api.spotify.com/v1/audio-analysis/0V1IPOW8F1TyJjgF5KgPp4,244032,4
0.735,0.552,2,-7.313,1,0.0307,0.554,0.0,0.121,0.414,119.063,audio_features,4m8wCkziNk9Tj2Ath4Mg3Z,spotify:track:4m8wCkziNk9Tj2Ath4Mg3Z,https://api.spotify.com/v1/tracks/4m8wCkziNk9Tj2Ath4Mg3Z,https://api.spotify.com/v1/audio-analysis/4m8wCkziNk9Tj2Ath4Mg3Z,237019,4
0.658,0.355,10,-7.078,1,0.0244,0.689,0.0,0.097,0.329,99.981,audio_features,2XnfzfnHxpU750AIJdWDHC,spotify:track:2XnfzfnHxpU750AIJdWDHC,https://api.spotify.com/v1/tracks/2XnfzfnHxpU750AIJdWDHC,https://api.spotify.com/v1/audio-analysis/2XnfzfnHxpU750AIJdWDHC,215872,4
0.655,0.562,9,-6.546,1,0.0267,0.15,0.0,0.113,0.405,114.939,audio_features,0vP512NQqfjK0GMVigI2YD,spotify:track:0vP512NQqfjK0GMVigI2YD,https://api.spotify.com/v1/tracks/0vP512NQqfjK0GMVigI2YD,https://api.spotify.com/v1/audio-analysis/0vP512NQqfjK0GMVigI2YD,207969,4
0.57,0.43,4,-8.657,0,0.0305,0.154,0.0,0.155,0.61,168.046,audio_features,4ZlkOx2g0RMEL5E5QUCU9T,spotify:track:4ZlkOx2g0RMEL5E5QUCU9T,https://api.spotify.com/v1/tracks/4ZlkOx2g0RMEL5E5QUCU9T,https://api.spotify.com/v1/audio-analysis/4ZlkOx2g0RMEL5E5QUCU9T,241792,4
0.658,0.342,0,-9.321,1,0.0326,0.646,0.0,0.142,0.366,76.012,audio_features,20tdN0ylgzhhtxlorqypyF,spotify:track:20tdN0ylgzhhtxlorqypyF,https://api.spotify.com/v1/tracks/20tdN0ylgzhhtxlorqypyF,https://api.spotify.com/v1/audio-analysis/20tdN0ylgzhhtxlorqypyF,231001,4
0.687,0.648,7,-6.986,1,0.0263,0.0482,1.43e-05,0.134,0.431,131.943,audio_features,5bfnNQsv8hLEl4YazzcXVy,spotify:track:5bfnNQsv8hLEl4YazzcXVy,https://api.spotify.com/v1/tracks/5bfnNQsv8hLEl4YazzcXVy,https://api.spotify.com/v1/audio-analysis/5bfnNQsv8hLEl4YazzcXVy,276290,4
0.566,0.393,2,-7.195,1,0.0246,0.227,0.0,0.0913,0.262,144.071,audio_features,7iILEojBpPQez9I2WsNK1B,spotify:track:7iILEojBpPQez9I2WsNK1B,https://api.spotify.com/v1/tracks/7iILEojBpPQez9I2WsNK1B,https://api.spotify.com/v1/audio-analysis/7iILEojBpPQez9I2WsNK1B,237611,4
0.695,0.638,7,-6.47,1,0.0302,0.253,0.0,0.201,0.656,100.01,audio_features,1vaclsrwkJdpHShPWTcwIN,spotify:track:1vaclsrwkJdpHShPWTcwIN,https://api.spotify.com/v1/tracks/1vaclsrwkJdpHShPWTcwIN,https://api.spotify.com/v1/audio-analysis/1vaclsrwkJdpHShPWTcwIN,199211,4
0.602,0.761,8,-6.52,1,0.0284,0.0584,0.0,0.118,0.535,143.986,audio_features,2zVw8vH1APbHJg6AMvi80v,spotify:track:2zVw8vH1APbHJg6AMvi80v,https://api.spotify.com/v1/tracks/2zVw8vH1APbHJg6AMvi80v,https://api.spotify.com/v1/audio-analysis/2zVw8vH1APbHJg6AMvi80v,214165,4
0.729,0.358,1,-11.498,1,0.0347,0.619,0.0,0.126,0.454,124.991,audio_features,5lCH8pCVnahYZKvtSBKdKV,spotify:track:5lCH8pCVnahYZKvtSBKdKV,https://api.spotify.com/v1/tracks/5lCH8pCVnahYZKvtSBKdKV,https://api.spotify.com/v1/audio-analysis/5lCH8pCVnahYZKvtSBKdKV,245525,4
0.616,0.344,2,-8.788,1,0.0277,0.337,5.47e-06,0.109,0.238,72.561,audio_features,26xEkbMUdBv5ACm0PT31ly,spotify:track:26xEkbMUdBv5ACm0PT31ly,https://api.spotify.com/v1/tracks/26xEkbMUdBv5ACm0PT31ly,https://api.spotify.com/v1/audio-analysis/26xEkbMUdBv5ACm0PT31ly,238943,4
0.744,0.725,7,-3.614,1,0.0292,0.457,0.0,0.0398,0.788,106.074,audio_features,0v8pdtdGtfwEeiegyykdEE,spotify:track:0v8pdtdGtfwEeiegyykdEE,https://api.spotify.com/v1/tracks/0v8pdtdGtfwEeiegyykdEE,https://api.spotify.com/v1/audio-analysis/0v8pdtdGtfwEeiegyykdEE,173980,4
0.652,0.276,4,-8.47,1,0.0298,0.207,0.0,0.122,0.164,119.327,audio_features,3dGqVChJjok8kqbpL2WtmK,spotify:track:3dGqVChJjok8kqbpL2WtmK,https://api.spotify.com/v1/tracks/3dGqVChJjok8kqbpL2WtmK,https://api.spotify.com/v1/audio-analysis/3dGqVChJjok8kqbpL2WtmK,404077,3
0.456,0.376,5,-6.965,1,0.0295,0.752,0.0,0.136,0.239,173.962,audio_features,7rUt4nGXDaYKGB4TBEgOek,spotify:track:7rUt4nGXDaYKGB4TBEgOek,https://api.spotify.com/v1/tracks/7rUt4nGXDaYKGB4TBEgOek,https://api.spotify.com/v1/audio-analysis/7rUt4nGXDaYKGB4TBEgOek,247161,4
0.688,0.449,8,-6.079,1,0.0274,0.457,0.0,0.1,0.471,131.967,audio_features,1RVbuq0JYL93BzUSRax5Jx,spotify:track:1RVbuq0JYL93BzUSRax5Jx,https://api.spotify.com/v1/tracks/1RVbuq0JYL93BzUSRax5Jx,https://api.spotify.com/v1/audio-analysis/1RVbuq0JYL93BzUSRax5Jx,239305,4
0.744,0.686,2,-11.468,0,0.255,0.127,0.863,0.136,0.0395,180.034,audio_features,3cI34exQkmYWTnHiFquZHJ,spotify:track:3cI34exQkmYWTnHiFquZHJ,https://api.spotify.com/v1/tracks/3cI34exQkmYWTnHiFquZHJ,https://api.spotify.com/v1/audio-analysis/3cI34exQkmYWTnHiFquZHJ,149473,4
0.789,0.323,8,-12.348,1,0.0456,0.415,0.442,0.0992,0.196,160.087,audio_features,0RhLHIxedPqSwh28p3DVfE,spotify:track:0RhLHIxedPqSwh28p3DVfE,https://api.spotify.com/v1/tracks/0RhLHIxedPqSwh28p3DVfE,https://api.spotify.com/v1/audio-analysis/0RhLHIxedPqSwh28p3DVfE,144091,4
0.701,0.647,5,-11.414,0,0.0757,0.474,0.896,0.0712,0.95,170.011,audio_features,6X4oIFZbJ0LnTjj25i0sJE,spotify:track:6X4oIFZbJ0LnTjj25i0sJE,https://api.spotify.com/v1/tracks/6X4oIFZbJ0LnTjj25i0sJE,https://api.spotify.com/v1/audio-analysis/6X4oIFZbJ0LnTjj25i0sJE,101747,4
0.657,0.661,6,-13.936,0,0.0639,0.159,0.0459,0.316,0.398,84.997,audio_features,3rahUPgrujmeLNxn4jN2k6,spotify:track:3rahUPgrujmeLNxn4jN2k6,https://api.spotify.com/v1/tracks/3rahUPgrujmeLNxn4jN2k6,https://api.spotify.com/v1/audio-analysis/3rahUPgrujmeLNxn4jN2k6,158198,4
0.683,0.739,10,-10.365,0,0.0514,0.0954,0.942,0.113,0.268,156.001,audio_features,2aMmElQQqIjCCRxOnC4Krc,spotify:track:2aMmElQQqIjCCRxOnC4Krc,https://api.spotify.com/v1/tracks/2aMmElQQqIjCCRxOnC4Krc,https://api.spotify.com/v1/audio-analysis/2aMmElQQqIjCCRxOnC4Krc,184712,4
0.516,0.573,9,-15.186,0,0.165,0.142,0.878,0.142,0.423,179.98,audio_features,49ouAw3yuudXTlpQ790coX,spotify:track:49ouAw3yuudXTlpQ790coX,https://api.spotify.com/v1/tracks/49ouAw3yuudXTlpQ790coX,https://api.spotify.com/v1/audio-analysis/49ouAw3yuudXTlpQ790coX,160078,4
0.391,0.151,3,-14.02,1,0.0588,0.824,0.931,0.097,0.11,80.008,audio_features,0SYU6f2UgOq6ybl8485Uxx,spotify:track:0SYU6f2UgOq6ybl8485Uxx,https://api.spotify.com/v1/tracks/0SYU6f2UgOq6ybl8485Uxx,https://api.spotify.com/v1/audio-analysis/0SYU6f2UgOq6ybl8485Uxx,180140,4
0.629,0.583,7,-14.803,1,0.0807,0.711,0.934,0.53,0.222,160.043,audio_features,0Y51nvRjh9vVWwFpOV0oHF,spotify:track:0Y51nvRjh9vVWwFpOV0oHF,https://api.spotify.com/v1/tracks/0Y51nvRjh9vVWwFpOV0oHF,https://api.spotify.com/v1/audio-analysis/0Y51nvRjh9vVWwFpOV0oHF,144091,4
0.644,0.311,10,-11.276,1,0.0262,0.373,0.381,0.102,0.173,99.974,audio_features,7ADA1NPG9v7lLxRM1UnYix,spotify:track:7ADA1NPG9v7lLxRM1UnYix,https://api.spotify.com/v1/tracks/7ADA1NPG9v7lLxRM1UnYix,https://api.spotify.com/v1/audio-analysis/7ADA1NPG9v7lLxRM1UnYix,215872,4
0.625,0.579,7,-10.465,1,0.0255,0.00779,0.0121,0.136,0.693,100.012,audio_features,6RI3nQ0pbtzyG15RNcEu59,spotify:track:6RI3nQ0pbtzyG15RNcEu59,https://api.spotify.com/v1/tracks/6RI3nQ0pbtzyG15RNcEu59,https://api.spotify.com/v1/audio-analysis/6RI3nQ0pbtzyG15RNcEu59,199211,4
0.663,0.281,0,-11.559,1,0.0358,0.278,0.0495,0.185,0.21,76.028,audio_features,7iWPBjbAQJfspa8PTx8Ldm,spotify:track:7iWPBjbAQJfspa8PTx8Ldm,https://api.spotify.com/v1/tracks/7iWPBjbAQJfspa8PTx8Ldm,https://api.spotify.com/v1/audio-analysis/7iWPBjbAQJfspa8PTx8Ldm,237680,4
0.715,0.352,8,-11.148,1,0.0308,0.187,0.548,0.0983,0.556,131.986,audio_features,3vly1nVFNi2lmlePveTOKS,spotify:track:3vly1nVFNi2lmlePveTOKS,https://api.spotify.com/v1/tracks/3vly1nVFNi2lmlePveTOKS,https://api.spotify.com/v1/audio-analysis/3vly1nVFNi2lmlePveTOKS,239055,4
0.637,0.339,4,-11.025,0,0.0338,0.0471,0.623,0.149,0.546,84.005,audio_features,1xByygPwmfBZchTNTCxLBr,spotify:track:1xByygPwmfBZchTNTCxLBr,https://api.spotify.com/v1/tracks/1xByygPwmfBZchTNTCxLBr,https://api.spotify.com/v1/audio-analysis/1xByygPwmfBZchTNTCxLBr,241792,4
0.643,0.31,2,-13.228,1,0.0325,0.201,0.679,0.0734,0.22,72.543,audio_features,1tIB06DjvAXsg3aYnsNLLW,spotify:track:1tIB06DjvAXsg3aYnsNLLW,https://api.spotify.com/v1/tracks/1tIB06DjvAXsg3aYnsNLLW,https://api.spotify.com/v1/audio-analysis/1tIB06DjvAXsg3aYnsNLLW,239643,4
0.661,0.707,7,-6.523,1,0.0257,0.0501,0.00437,0.167,0.728,106.023,audio_features,5rpcw7CKdIcUL5gxngjeSb,spotify:track:5rpcw7CKdIcUL5gxngjeSb,https://api.spotify.com/v1/tracks/5rpcw7CKdIcUL5gxngjeSb,https://api.spotify.com/v1/audio-analysis/5rpcw7CKdIcUL5gxngjeSb,173630,4
0.655,0.474,1,-13.035,0,0.0494,0.000108,0.822,0.0568,0.512,139.054,audio_features,0tsJXXm9eNCMVBru0GP8x9,spotify:track:0tsJXXm9eNCMVBru0GP8x9,https://api.spotify.com/v1/tracks/0tsJXXm9eNCMVBru0GP8x9,https://api.spotify.com/v1/audio-analysis/0tsJXXm9eNCMVBru0GP8x9,271004,4
0.579,0.259,6,-13.681,1,0.0303,0.0394,0.146,0.108,0.201,134.987,audio_features,0mCgl4dJnQvmx74nEw8XHw,spotify:track:0mCgl4dJnQvmx74nEw8XHw,https://api.spotify.com/v1/tracks/0mCgl4dJnQvmx74nEw8XHw,https://api.spotify.com/v1/audio-analysis/0mCgl4dJnQvmx74nEw8XHw,260949,4
0.634,0.224,0,-13.529,1,0.0922,0.664,0.0308,0.0884,0.291,184.614,audio_features,2tB9zpw5TdeTNfeWpAPE05,spotify:track:2tB9zpw5TdeTNfeWpAPE05,https://api.spotify.com/v1/tracks/2tB9zpw5TdeTNfeWpAPE05,https://api.spotify.com/v1/audio-analysis/2tB9zpw5TdeTNfeWpAPE05,233984,4
0.627,0.583,5,-10.396,1,0.0295,0.0651,0.745,0.123,0.479,112.871,audio_features,2PKoigTRroRsyP6Lsgpqvh,spotify:track:2PKoigTRroRsyP6Lsgpqvh,https://api.spotify.com/v1/tracks/2PKoigTRroRsyP6Lsgpqvh,https://api.spotify.com/v1/audio-analysis/2PKoigTRroRsyP6Lsgpqvh,210522,4
0.763,0.572,6,-10.546,1,0.0355,0.0278,0.103,0.103,0.495,131.0,audio_features,0WF682TsSZIZtvYHJ0AAHT,spotify:track:0WF682TsSZIZtvYHJ0AAHT,https://api.spotify.com/v1/tracks/0WF682TsSZIZtvYHJ0AAHT,https://api.spotify.com/v1/audio-analysis/0WF682TsSZIZtvYHJ0AAHT,227691,4
0.727,0.331,7,-10.288,1,0.0412,0.0167,0.829,0.182,0.442,118.98,audio_features,7yHvYWFxLrSYaY1HjfafCl,spotify:track:7yHvYWFxLrSYaY1HjfafCl,https://api.spotify.com/v1/tracks/7yHvYWFxLrSYaY1HjfafCl,https://api.spotify.com/v1/audio-analysis/7yHvYWFxLrSYaY1HjfafCl,241069,4
0.905,0.651,6,-5.884,1,0.201,0.45,0.0,0.0732,0.962,126.027,audio_features,3nebIBiSNRup2nYV2yMMSX,spotify:track:3nebIBiSNRup2nYV2yMMSX,https://api.spotify.com/v1/tracks/3nebIBiSNRup2nYV2yMMSX,https://api.spotify.com/v1/audio-analysis/3nebIBiSNRup2nYV2yMMSX,121968,4
0.566,0.456,2,-12.374,1,0.0309,0.0492,0.923,0.124,0.337,141.968,audio_features,6mzjwDS1ZoU0N8EPMtKSsY,spotify:track:6mzjwDS1ZoU0N8EPMtKSsY,https://api.spotify.com/v1/tracks/6mzjwDS1ZoU0N8EPMtKSsY,https://api.spotify.com/v1/audio-analysis/6mzjwDS1ZoU0N8EPMtKSsY,293003,4
0.619,0.583,3,-9.902,1,0.0254,0.0189,0.578,0.0976,0.352,96.015,audio_features,6QKYJzVRzMr9DTbf1vp5P3,spotify:track:6QKYJzVRzMr9DTbf1vp5P3,https://api.spotify.com/v1/tracks/6QKYJzVRzMr9DTbf1vp5P3,https://api.spotify.com/v1/audio-analysis/6QKYJzVRzMr9DTbf1vp5P3,178117,4
0.555,0.633,11,-8.491,0,0.0337,0.000225,0.692,0.0407,0.561,145.97,audio_features,0qFAhWMitllKuTJ067oMoy,spotify:track:0qFAhWMitllKuTJ067oMoy,https://api.spotify.com/v1/tracks/0qFAhWMitllKuTJ067oMoy,https://api.spotify.com/v1/audio-analysis/0qFAhWMitllKuTJ067oMoy,218032,4
0.615,0.276,4,-12.237,1,0.0335,0.344,0.953,0.162,0.112,119.475,audio_features,109hOn73uZgB2oFDYoYFIT,spotify:track:109hOn73uZgB2oFDYoYFIT,https://api.spotify.com/v1/tracks/109hOn73uZgB2oFDYoYFIT,https://api.spotify.com/v1/audio-analysis/109hOn73uZgB2oFDYoYFIT,405121,3
0.609,0.56,10,-12.12,1,0.0466,0.003,0.832,0.127,0.648,127.992,audio_features,1px99s7GgN30bjGTtA5hoM,spotify:track:1px99s7GgN30bjGTtA5hoM,https://api.spotify.com/v1/tracks/1px99s7GgN30bjGTtA5hoM,https://api.spotify.com/v1/audio-analysis/1px99s7GgN30bjGTtA5hoM,226992,4
0.824,0.495,6,-11.448,1,0.0441,0.163,0.486,0.0757,0.951,116.313,audio_features,753jzEDNkkASoUOSNlirOm,spotify:track:753jzEDNkkASoUOSNlirOm,https://api.spotify.com/v1/tracks/753jzEDNkkASoUOSNlirOm,https://api.spotify.com/v1/audio-analysis/753jzEDNkkASoUOSNlirOm,254734,4
0.581,0.285,1,-14.308,0,0.0326,0.0321,0.853,0.107,0.189,134.041,audio_features,35wv7Xa5rq4fhOvBo7Lxlr,spotify:track:35wv7Xa5rq4fhOvBo7Lxlr,https://api.spotify.com/v1/tracks/35wv7Xa5rq4fhOvBo7Lxlr,https://api.spotify.com/v1/audio-analysis/35wv7Xa5rq4fhOvBo7Lxlr,297079,4
0.641,0.328,2,-15.718,1,0.0525,0.00251,0.613,0.06,0.38,79.99,audio_features,41OpeZ2yTvimGJ359rMAFR,spotify:track:41OpeZ2yTvimGJ359rMAFR,https://api.spotify.com/v1/tracks/41OpeZ2yTvimGJ359rMAFR,https://api.spotify.com/v1/audio-analysis/41OpeZ2yTvimGJ359rMAFR,240027,4
0.708,0.457,7,-9.124,1,0.0692,3.28e-05,0.844,0.105,0.561,120.992,audio_features,0xfP4hYJA3q20Nx2UkoF1f,spotify:track:0xfP4hYJA3q20Nx2UkoF1f,https://api.spotify.com/v1/tracks/0xfP4hYJA3q20Nx2UkoF1f,https://api.spotify.com/v1/audio-analysis/0xfP4hYJA3q20Nx2UkoF1f,233026,4
0.553,0.459,2,-10.568,1,0.0292,0.109,0.0647,0.368,0.644,178.022,audio_features,5Sx9yZiECivGKc3MVtpjlN,spotify:track:5Sx9yZiECivGKc3MVtpjlN,https://api.spotify.com/v1/tracks/5Sx9yZiECivGKc3MVtpjlN,https://api.spotify.com/v1/audio-analysis/5Sx9yZiECivGKc3MVtpjlN,200974,4
0.661,0.724,7,-6.541,1,0.0259,0.0406,0.00411,0.203,0.757,106.01,audio_features,3IwXtaOA7fzvLdEfYPwdWi,spotify:track:3IwXtaOA7fzvLdEfYPwdWi,https://api.spotify.com/v1/tracks/3IwXtaOA7fzvLdEfYPwdWi,https://api.spotify.com/v1/audio-analysis/3IwXtaOA7fzvLdEfYPwdWi,174042,4
0.561,0.367,4,-11.042,0,0.0353,0.0508,0.653,0.143,0.553,168.029,audio_features,2B3Fwy2HSnU4DFEcMIdW4L,spotify:track:2B3Fwy2HSnU4DFEcMIdW4L,https://api.spotify.com/v1/tracks/2B3Fwy2HSnU4DFEcMIdW4L,https://api.spotify.com/v1/audio-analysis/2B3Fwy2HSnU4DFEcMIdW4L,244964,4
0.739,0.347,7,-10.268,1,0.042,0.0176,0.64,0.131,0.4,118.966,audio_features,2wTFd6UdZBSGNv76uN7R7J,spotify:track:2wTFd6UdZBSGNv76uN7R7J,https://api.spotify.com/v1/tracks/2wTFd6UdZBSGNv76uN7R7J,https://api.spotify.com/v1/audio-analysis/2wTFd6UdZBSGNv76uN7R7J,242012,4
